-180	0
-179	0
-178	0
-177	0
-176	0
-175	0
-174	0
-173	0
-172	0
-171	0
-170	0
-169	0
-168	0
-167	0
-166	0
-165	0
-164	0
-163	0
-162	0
-161	0
-160	0
-159	0
-158	0
-157	0
-156	0
-155	0
-154	0
-153	0
-152	0
-151	0
-150	0
-149	0
-148	0
-147	0
-146	0
-145	0
-144	0
-143	0
-142	0
-141	0
-140	0
-139	0
-138	0
-137	0
-136	0
-135	0
-134	0
-133	0
-132	0
-131	0
-130	0
-129	0
-128	0
-127	0
-126	0
-125	0
-124	0
-123	0
-122	0
-121	0
-120	0
-119	0
-118	0
-117	0
-116	0
-115	0
-114	0
-113	0
-112	0
-111	0
-110	0
-109	0
-108	0
-107	0
-106	0
-105	0
-104	0
-103	0
-102	0
-101	0
-100	0
-99	0
-98	0
-97	0
-96	0
-95	0
-94	0
-93	0
-92	0
-91	0
-90	1941
-89	0
-88	0
-87	0
-86	0
-85	0
-84	0
-83	0
-82	0
-81	0
-80	0
-79	0
-78	0
-77	0
-76	0
-75	0
-74	0
-73	0
-72	0
-71	0
-70	0
-69	80
-68	164
-67	164
-66	164
-65	164
-64	164
-63	187
-62	164
-61	328
-60	164
-59	328
-58	207
-57	164
-56	492
-55	380
-54	328
-53	656
-52	553
-51	492
-50	572
-49	1245
-48	315
-47	926
-46	1191
-45	720
-44	1373
-43	1707
-42	2231
-41	1726
-40	2738
-39	2826
-38	3533
-37	5018
-36	6000
-35	8594
-34	11013
-33	15057
-32	21687
-31	36522
-30	70809
-29	70764
-28	70165
-27	70684
-26	70089
-25	70061
-24	70553
-23	69260
-22	69761
-21	69334
-20	68257
-19	70999
-18	69314
-17	69990
-16	69345
-15	68703
-14	70696
-13	69816
-12	70755
-11	69031
-10	70891
-9	70204
-8	70329
-7	71055
-6	70945
-5	71327
-4	71537
-3	40669
-2	22385
-1	12666
0	13877
1	5677
2	5185
3	3346
4	3315
5	2308
6	2027
7	1834
8	1312
9	984
10	1410
11	460
12	1180
13	734
14	1148
15	328
16	328
17	656
18	340
19	863
20	0
21	371
22	216
23	164
24	408
25	408
26	164
27	253
28	0
29	0
30	936
31	0
32	0
33	126
34	164
35	164
36	0
37	328
38	0
39	164
40	0
41	0
42	492
43	0
44	0
45	0
46	164
47	0
48	0
49	328
50	0
51	12
52	0
53	164
54	0
55	0
56	164
57	0
58	0
59	164
60	0
61	43
62	0
63	0
64	0
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	0
75	0
76	0
77	0
78	0
79	0
80	0
81	0
82	0
83	0
84	0
85	0
86	0
87	0
88	0
89	0
90	764
91	0
92	0
93	0
94	0
95	0
96	0
97	0
98	0
99	0
100	0
101	0
102	0
103	0
104	0
105	0
106	0
107	0
108	0
109	0
110	0
111	0
112	0
113	0
114	0
115	0
116	0
117	0
118	0
119	0
120	0
121	0
122	0
123	0
124	0
125	0
126	0
127	0
128	0
129	0
130	0
131	0
132	0
133	0
134	0
135	0
136	0
137	0
138	0
139	0
140	0
141	0
142	0
143	0
144	0
145	0
146	0
147	0
148	0
149	0
150	0
151	0
152	0
153	0
154	0
155	0
156	0
157	0
158	0
159	0
160	0
161	0
162	0
163	0
164	0
165	0
166	0
167	0
168	0
169	0
170	0
171	0
172	0
173	0
174	0
175	0
176	0
177	0
178	0
179	0
